payout,miles,fuel_cost,net_profit,estimated_minutes,net_hourly_rate,net_dollars_per_mile,hourly_score,mileage_score,profit_score,final_score,flags
26.50,19.5,2.8600,23.6400,46.1000,30.7679,1.2123,10.0000,3.0821,10.0000,8.2705,LONG_DISTANCE_HIGH_SCORE
26.50,20.0,2.9333,23.5667,46.9000,30.1493,1.1783,10.0000,2.8556,10.0000,8.2139,LONG_DISTANCE_HIGH_SCORE
27.00,0.5,0.0733,26.9267,8.0000,201.9500,53.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,1.0,0.1467,26.8533,9.5000,169.6000,26.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,1.5,0.2200,26.7800,11.0000,146.0727,17.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,2.0,0.2933,26.7067,12.5000,128.1920,13.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,2.5,0.3667,26.6333,13.8000,115.7971,10.6533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,3.0,0.4400,26.5600,15.1000,105.5364,8.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,3.5,0.5133,26.4867,16.4000,96.9024,7.5676,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,4.0,0.5867,26.4133,17.7000,89.5367,6.6033,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,4.5,0.6600,26.3400,19.0000,83.1789,5.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,5.0,0.7333,26.2667,20.3000,77.6355,5.2533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,5.5,0.8067,26.1933,21.4000,73.4393,4.7624,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,6.0,0.8800,26.1200,22.5000,69.6533,4.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,6.5,0.9533,26.0467,23.6000,66.2203,4.0072,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,7.0,1.0267,25.9733,24.7000,63.0931,3.7105,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,7.5,1.1000,25.9000,25.8000,60.2326,3.4533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,8.0,1.1733,25.8267,26.9000,57.6059,3.2283,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,8.5,1.2467,25.7533,27.8000,55.5827,3.0298,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,9.0,1.3200,25.6800,28.7000,53.6864,2.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,9.5,1.3933,25.6067,29.6000,51.9054,2.6954,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,10.0,1.4667,25.5333,30.5000,50.2295,2.5533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,10.5,1.5400,25.4600,31.4000,48.6497,2.4248,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,11.0,1.6133,25.3867,32.3000,47.1579,2.3079,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.00,11.5,1.6867,25.3133,33.2000,45.7470,2.2012,10.0000,9.6744,10.0000,9.9186,
27.00,12.0,1.7600,25.2400,34.1000,44.4106,2.1033,10.0000,9.0222,10.0000,9.7556,
27.00,12.5,1.8333,25.1667,34.9000,43.2665,2.0133,10.0000,8.4222,10.0000,9.6056,
27.00,13.0,1.9067,25.0933,35.7000,42.1737,1.9303,10.0000,7.8684,10.0000,9.4671,
27.00,13.5,1.9800,25.0200,36.5000,41.1288,1.8533,10.0000,7.3556,10.0000,9.3389,
27.00,14.0,2.0533,24.9467,37.3000,40.1287,1.7819,10.0000,6.8794,10.0000,9.2198,
27.00,14.5,2.1267,24.8733,38.1000,39.1706,1.7154,10.0000,6.4360,10.0000,9.1090,
27.00,15.0,2.2000,24.8000,38.9000,38.2519,1.6533,10.0000,6.0222,10.0000,9.0056,LONG_DISTANCE_HIGH_SCORE
27.00,15.5,2.2733,24.7267,39.7000,37.3703,1.5953,10.0000,5.6351,10.0000,8.9088,LONG_DISTANCE_HIGH_SCORE
27.00,16.0,2.3467,24.6533,40.5000,36.5235,1.5408,10.0000,5.2722,10.0000,8.8181,LONG_DISTANCE_HIGH_SCORE
27.00,16.5,2.4200,24.5800,41.3000,35.7094,1.4897,10.0000,4.9313,10.0000,8.7328,LONG_DISTANCE_HIGH_SCORE
27.00,17.0,2.4933,24.5067,42.1000,34.9264,1.4416,10.0000,4.6105,10.0000,8.6526,LONG_DISTANCE_HIGH_SCORE
27.00,17.5,2.5667,24.4333,42.9000,34.1725,1.3962,10.0000,4.3079,10.0000,8.5770,LONG_DISTANCE_HIGH_SCORE
27.00,18.0,2.6400,24.3600,43.7000,33.4462,1.3533,10.0000,4.0222,10.0000,8.5056,LONG_DISTANCE_HIGH_SCORE
27.00,18.5,2.7133,24.2867,44.5000,32.7461,1.3128,10.0000,3.7520,10.0000,8.4380,LONG_DISTANCE_HIGH_SCORE
27.00,19.0,2.7867,24.2133,45.3000,32.0706,1.2744,10.0000,3.4959,10.0000,8.3740,LONG_DISTANCE_HIGH_SCORE
27.00,19.5,2.8600,24.1400,46.1000,31.4187,1.2379,10.0000,3.2530,10.0000,8.3132,LONG_DISTANCE_HIGH_SCORE
27.00,20.0,2.9333,24.0667,46.9000,30.7889,1.2033,10.0000,3.0222,10.0000,8.2556,LONG_DISTANCE_HIGH_SCORE
27.50,0.5,0.0733,27.4267,8.0000,205.7000,54.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,1.0,0.1467,27.3533,9.5000,172.7579,27.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,1.5,0.2200,27.2800,11.0000,148.8000,18.1867,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,2.0,0.2933,27.2067,12.5000,130.5920,13.6033,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,2.5,0.3667,27.1333,13.8000,117.9710,10.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,3.0,0.4400,27.0600,15.1000,107.5232,9.0200,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,3.5,0.5133,26.9867,16.4000,98.7317,7.7105,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,4.0,0.5867,26.9133,17.7000,91.2316,6.7283,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,4.5,0.6600,26.8400,19.0000,84.7579,5.9644,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,5.0,0.7333,26.7667,20.3000,79.1133,5.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,5.5,0.8067,26.6933,21.4000,74.8411,4.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,6.0,0.8800,26.6200,22.5000,70.9867,4.4367,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,6.5,0.9533,26.5467,23.6000,67.4915,4.0841,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,7.0,1.0267,26.4733,24.7000,64.3077,3.7819,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,7.5,1.1000,26.4000,25.8000,61.3953,3.5200,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,8.0,1.1733,26.3267,26.9000,58.7212,3.2908,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,8.5,1.2467,26.2533,27.8000,56.6619,3.0886,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,9.0,1.3200,26.1800,28.7000,54.7317,2.9089,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,9.5,1.3933,26.1067,29.6000,52.9189,2.7481,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,10.0,1.4667,26.0333,30.5000,51.2131,2.6033,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,10.5,1.5400,25.9600,31.4000,49.6051,2.4724,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,11.0,1.6133,25.8867,32.3000,48.0867,2.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
27.50,11.5,1.6867,25.8133,33.2000,46.6506,2.2446,10.0000,9.9643,10.0000,9.9911,SCORE_SATURATED_AT_10
27.50,12.0,1.7600,25.7400,34.1000,45.2903,2.1450,10.0000,9.3000,10.0000,9.8250,
27.50,12.5,1.8333,25.6667,34.9000,44.1261,2.0533,10.0000,8.6889,10.0000,9.6722,
27.50,13.0,1.9067,25.5933,35.7000,43.0140,1.9687,10.0000,8.1248,10.0000,9.5312,
27.50,13.5,1.9800,25.5200,36.5000,41.9507,1.8904,10.0000,7.6025,10.0000,9.4006,
27.50,14.0,2.0533,25.4467,37.3000,40.9330,1.8176,10.0000,7.1175,10.0000,9.2794,
27.50,14.5,2.1267,25.3733,38.1000,39.9580,1.7499,10.0000,6.6659,10.0000,9.1665,
27.50,15.0,2.2000,25.3000,38.9000,39.0231,1.6867,10.0000,6.2444,10.0000,9.0611,LONG_DISTANCE_HIGH_SCORE
27.50,15.5,2.2733,25.2267,39.7000,38.1259,1.6275,10.0000,5.8502,10.0000,8.9625,LONG_DISTANCE_HIGH_SCORE
27.50,16.0,2.3467,25.1533,40.5000,37.2642,1.5721,10.0000,5.4806,10.0000,8.8701,LONG_DISTANCE_HIGH_SCORE
27.50,16.5,2.4200,25.0800,41.3000,36.4358,1.5200,10.0000,5.1333,10.0000,8.7833,LONG_DISTANCE_HIGH_SCORE
27.50,17.0,2.4933,25.0067,42.1000,35.6390,1.4710,10.0000,4.8065,10.0000,8.7016,LONG_DISTANCE_HIGH_SCORE
27.50,17.5,2.5667,24.9333,42.9000,34.8718,1.4248,10.0000,4.4984,10.0000,8.6246,LONG_DISTANCE_HIGH_SCORE
27.50,18.0,2.6400,24.8600,43.7000,34.1327,1.3811,10.0000,4.2074,10.0000,8.5519,LONG_DISTANCE_HIGH_SCORE
27.50,18.5,2.7133,24.7867,44.5000,33.4202,1.3398,10.0000,3.9321,10.0000,8.4830,LONG_DISTANCE_HIGH_SCORE
27.50,19.0,2.7867,24.7133,45.3000,32.7329,1.3007,10.0000,3.6713,10.0000,8.4178,LONG_DISTANCE_HIGH_SCORE
27.50,19.5,2.8600,24.6400,46.1000,32.0694,1.2636,10.0000,3.4239,10.0000,8.3560,LONG_DISTANCE_HIGH_SCORE
27.50,20.0,2.9333,24.5667,46.9000,31.4286,1.2283,10.0000,3.1889,10.0000,8.2972,LONG_DISTANCE_HIGH_SCORE
28.00,0.5,0.0733,27.9267,8.0000,209.4500,55.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,1.0,0.1467,27.8533,9.5000,175.9158,27.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,1.5,0.2200,27.7800,11.0000,151.5273,18.5200,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,2.0,0.2933,27.7067,12.5000,132.9920,13.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,2.5,0.3667,27.6333,13.8000,120.1449,11.0533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,3.0,0.4400,27.5600,15.1000,109.5099,9.1867,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,3.5,0.5133,27.4867,16.4000,100.5610,7.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,4.0,0.5867,27.4133,17.7000,92.9266,6.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,4.5,0.6600,27.3400,19.0000,86.3368,6.0756,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,5.0,0.7333,27.2667,20.3000,80.5911,5.4533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,5.5,0.8067,27.1933,21.4000,76.2430,4.9442,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,6.0,0.8800,27.1200,22.5000,72.3200,4.5200,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,6.5,0.9533,27.0467,23.6000,68.7627,4.1610,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,7.0,1.0267,26.9733,24.7000,65.5223,3.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,7.5,1.1000,26.9000,25.8000,62.5581,3.5867,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,8.0,1.1733,26.8267,26.9000,59.8364,3.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,8.5,1.2467,26.7533,27.8000,57.7410,3.1475,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,9.0,1.3200,26.6800,28.7000,55.7770,2.9644,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,9.5,1.3933,26.6067,29.6000,53.9324,2.8007,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,10.0,1.4667,26.5333,30.5000,52.1967,2.6533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,10.5,1.5400,26.4600,31.4000,50.5605,2.5200,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,11.0,1.6133,26.3867,32.3000,49.0155,2.3988,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,11.5,1.6867,26.3133,33.2000,47.5542,2.2881,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.00,12.0,1.7600,26.2400,34.1000,46.1701,2.1867,10.0000,9.5778,10.0000,9.8944,
28.00,12.5,1.8333,26.1667,34.9000,44.9857,2.0933,10.0000,8.9556,10.0000,9.7389,
28.00,13.0,1.9067,26.0933,35.7000,43.8543,2.0072,10.0000,8.3812,10.0000,9.5953,
28.00,13.5,1.9800,26.0200,36.5000,42.7726,1.9274,10.0000,7.8494,10.0000,9.4623,
28.00,14.0,2.0533,25.9467,37.3000,41.7373,1.8533,10.0000,7.3556,10.0000,9.3389,
28.00,14.5,2.1267,25.8733,38.1000,40.7454,1.7844,10.0000,6.8958,10.0000,9.2239,
28.00,15.0,2.2000,25.8000,38.9000,39.7943,1.7200,10.0000,6.4667,10.0000,9.1167,LONG_DISTANCE_HIGH_SCORE
28.00,15.5,2.2733,25.7267,39.7000,38.8816,1.6598,10.0000,6.0652,10.0000,9.0163,LONG_DISTANCE_HIGH_SCORE
28.00,16.0,2.3467,25.6533,40.5000,38.0049,1.6033,10.0000,5.6889,10.0000,8.9222,LONG_DISTANCE_HIGH_SCORE
28.00,16.5,2.4200,25.5800,41.3000,37.1622,1.5503,10.0000,5.3354,10.0000,8.8338,LONG_DISTANCE_HIGH_SCORE
28.00,17.0,2.4933,25.5067,42.1000,36.3515,1.5004,10.0000,5.0026,10.0000,8.7507,LONG_DISTANCE_HIGH_SCORE
28.00,17.5,2.5667,25.4333,42.9000,35.5711,1.4533,10.0000,4.6889,10.0000,8.6722,LONG_DISTANCE_HIGH_SCORE
28.00,18.0,2.6400,25.3600,43.7000,34.8192,1.4089,10.0000,4.3926,10.0000,8.5981,LONG_DISTANCE_HIGH_SCORE
28.00,18.5,2.7133,25.2867,44.5000,34.0944,1.3668,10.0000,4.1123,10.0000,8.5281,LONG_DISTANCE_HIGH_SCORE
28.00,19.0,2.7867,25.2133,45.3000,33.3951,1.3270,10.0000,3.8468,10.0000,8.4617,LONG_DISTANCE_HIGH_SCORE
28.00,19.5,2.8600,25.1400,46.1000,32.7202,1.2892,10.0000,3.5949,10.0000,8.3987,LONG_DISTANCE_HIGH_SCORE
28.00,20.0,2.9333,25.0667,46.9000,32.0682,1.2533,10.0000,3.3556,10.0000,8.3389,LONG_DISTANCE_HIGH_SCORE
28.50,0.5,0.0733,28.4267,8.0000,213.2000,56.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,1.0,0.1467,28.3533,9.5000,179.0737,28.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,1.5,0.2200,28.2800,11.0000,154.2545,18.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,2.0,0.2933,28.2067,12.5000,135.3920,14.1033,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,2.5,0.3667,28.1333,13.8000,122.3188,11.2533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,3.0,0.4400,28.0600,15.1000,111.4967,9.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,3.5,0.5133,27.9867,16.4000,102.3902,7.9962,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,4.0,0.5867,27.9133,17.7000,94.6215,6.9783,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,4.5,0.6600,27.8400,19.0000,87.9158,6.1867,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,5.0,0.7333,27.7667,20.3000,82.0690,5.5533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,5.5,0.8067,27.6933,21.4000,77.6449,5.0352,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,6.0,0.8800,27.6200,22.5000,73.6533,4.6033,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,6.5,0.9533,27.5467,23.6000,70.0339,4.2379,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,7.0,1.0267,27.4733,24.7000,66.7368,3.9248,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,7.5,1.1000,27.4000,25.8000,63.7209,3.6533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,8.0,1.1733,27.3267,26.9000,60.9517,3.4158,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,8.5,1.2467,27.2533,27.8000,58.8201,3.2063,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,9.0,1.3200,27.1800,28.7000,56.8223,3.0200,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,9.5,1.3933,27.1067,29.6000,54.9459,2.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,10.0,1.4667,27.0333,30.5000,53.1803,2.7033,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,10.5,1.5400,26.9600,31.4000,51.5159,2.5676,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,11.0,1.6133,26.8867,32.3000,49.9443,2.4442,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,11.5,1.6867,26.8133,33.2000,48.4578,2.3316,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
28.50,12.0,1.7600,26.7400,34.1000,47.0499,2.2283,10.0000,9.8556,10.0000,9.9639,SCORE_SATURATED_AT_10
28.50,12.5,1.8333,26.6667,34.9000,45.8453,2.1333,10.0000,9.2222,10.0000,9.8056,
28.50,13.0,1.9067,26.5933,35.7000,44.6947,2.0456,10.0000,8.6376,10.0000,9.6594,
28.50,13.5,1.9800,26.5200,36.5000,43.5945,1.9644,10.0000,8.0963,10.0000,9.5241,
28.50,14.0,2.0533,26.4467,37.3000,42.5416,1.8890,10.0000,7.5937,10.0000,9.3984,
28.50,14.5,2.1267,26.3733,38.1000,41.5328,1.8189,10.0000,7.1257,10.0000,9.2814,
28.50,15.0,2.2000,26.3000,38.9000,40.5656,1.7533,10.0000,6.6889,10.0000,9.1722,LONG_DISTANCE_HIGH_SCORE
28.50,15.5,2.2733,26.2267,39.7000,39.6373,1.6920,10.0000,6.2803,10.0000,9.0701,LONG_DISTANCE_HIGH_SCORE
28.50,16.0,2.3467,26.1533,40.5000,38.7457,1.6346,10.0000,5.8972,10.0000,8.9743,LONG_DISTANCE_HIGH_SCORE
28.50,16.5,2.4200,26.0800,41.3000,37.8886,1.5806,10.0000,5.5374,10.0000,8.8843,LONG_DISTANCE_HIGH_SCORE
28.50,17.0,2.4933,26.0067,42.1000,37.0641,1.5298,10.0000,5.1987,10.0000,8.7997,LONG_DISTANCE_HIGH_SCORE
28.50,17.5,2.5667,25.9333,42.9000,36.2704,1.4819,10.0000,4.8794,10.0000,8.7198,LONG_DISTANCE_HIGH_SCORE
28.50,18.0,2.6400,25.8600,43.7000,35.5057,1.4367,10.0000,4.5778,10.0000,8.6444,LONG_DISTANCE_HIGH_SCORE
28.50,18.5,2.7133,25.7867,44.5000,34.7685,1.3939,10.0000,4.2925,10.0000,8.5731,LONG_DISTANCE_HIGH_SCORE
28.50,19.0,2.7867,25.7133,45.3000,34.0574,1.3533,10.0000,4.0222,10.0000,8.5056,LONG_DISTANCE_HIGH_SCORE
28.50,19.5,2.8600,25.6400,46.1000,33.3709,1.3149,10.0000,3.7658,10.0000,8.4415,LONG_DISTANCE_HIGH_SCORE
28.50,20.0,2.9333,25.5667,46.9000,32.7079,1.2783,10.0000,3.5222,10.0000,8.3806,LONG_DISTANCE_HIGH_SCORE
29.00,0.5,0.0733,28.9267,8.0000,216.9500,57.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,1.0,0.1467,28.8533,9.5000,182.2316,28.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,1.5,0.2200,28.7800,11.0000,156.9818,19.1867,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,2.0,0.2933,28.7067,12.5000,137.7920,14.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,2.5,0.3667,28.6333,13.8000,124.4928,11.4533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,3.0,0.4400,28.5600,15.1000,113.4834,9.5200,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,3.5,0.5133,28.4867,16.4000,104.2195,8.1390,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,4.0,0.5867,28.4133,17.7000,96.3164,7.1033,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,4.5,0.6600,28.3400,19.0000,89.4947,6.2978,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,5.0,0.7333,28.2667,20.3000,83.5468,5.6533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,5.5,0.8067,28.1933,21.4000,79.0467,5.1261,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,6.0,0.8800,28.1200,22.5000,74.9867,4.6867,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,6.5,0.9533,28.0467,23.6000,71.3051,4.3149,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,7.0,1.0267,27.9733,24.7000,67.9514,3.9962,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,7.5,1.1000,27.9000,25.8000,64.8837,3.7200,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,8.0,1.1733,27.8267,26.9000,62.0669,3.4783,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,8.5,1.2467,27.7533,27.8000,59.8993,3.2651,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,9.0,1.3200,27.6800,28.7000,57.8676,3.0756,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,9.5,1.3933,27.6067,29.6000,55.9595,2.9060,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,10.0,1.4667,27.5333,30.5000,54.1639,2.7533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,10.5,1.5400,27.4600,31.4000,52.4713,2.6152,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,11.0,1.6133,27.3867,32.3000,50.8731,2.4897,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,11.5,1.6867,27.3133,33.2000,49.3614,2.3751,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,12.0,1.7600,27.2400,34.1000,47.9296,2.2700,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.00,12.5,1.8333,27.1667,34.9000,46.7049,2.1733,10.0000,9.4889,10.0000,9.8722,
29.00,13.0,1.9067,27.0933,35.7000,45.5350,2.0841,10.0000,8.8940,10.0000,9.7235,
29.00,13.5,1.9800,27.0200,36.5000,44.4164,2.0015,10.0000,8.3432,10.0000,9.5858,
29.00,14.0,2.0533,26.9467,37.3000,43.3458,1.9248,10.0000,7.8317,10.0000,9.4579,
29.00,14.5,2.1267,26.8733,38.1000,42.3202,1.8533,10.0000,7.3556,10.0000,9.3389,
29.00,15.0,2.2000,26.8000,38.9000,41.3368,1.7867,10.0000,6.9111,10.0000,9.2278,LONG_DISTANCE_HIGH_SCORE
29.00,15.5,2.2733,26.7267,39.7000,40.3929,1.7243,10.0000,6.4953,10.0000,9.1238,LONG_DISTANCE_HIGH_SCORE
29.00,16.0,2.3467,26.6533,40.5000,39.4864,1.6658,10.0000,6.1056,10.0000,9.0264,LONG_DISTANCE_HIGH_SCORE
29.00,16.5,2.4200,26.5800,41.3000,38.6150,1.6109,10.0000,5.7394,10.0000,8.9348,LONG_DISTANCE_HIGH_SCORE
29.00,17.0,2.4933,26.5067,42.1000,37.7767,1.5592,10.0000,5.3948,10.0000,8.8487,LONG_DISTANCE_HIGH_SCORE
29.00,17.5,2.5667,26.4333,42.9000,36.9697,1.5105,10.0000,5.0698,10.0000,8.7675,LONG_DISTANCE_HIGH_SCORE
29.00,18.0,2.6400,26.3600,43.7000,36.1922,1.4644,10.0000,4.7630,10.0000,8.6907,LONG_DISTANCE_HIGH_SCORE
29.00,18.5,2.7133,26.2867,44.5000,35.4427,1.4209,10.0000,4.4727,10.0000,8.6182,LONG_DISTANCE_HIGH_SCORE
29.00,19.0,2.7867,26.2133,45.3000,34.7196,1.3796,10.0000,4.1977,10.0000,8.5494,LONG_DISTANCE_HIGH_SCORE
29.00,19.5,2.8600,26.1400,46.1000,34.0217,1.3405,10.0000,3.9368,10.0000,8.4842,LONG_DISTANCE_HIGH_SCORE
29.00,20.0,2.9333,26.0667,46.9000,33.3475,1.3033,10.0000,3.6889,10.0000,8.4222,LONG_DISTANCE_HIGH_SCORE
29.50,0.5,0.0733,29.4267,8.0000,220.7000,58.8533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
29.50,1.0,0.1467,29.3533,9.5000,185.3895,29.3533,10.0000,10.0000,10.0000,10.0000,SCORE_SATURATED_AT_10
